client_id,client_name,first_name,last_name,email,preferred_server,session_duration,message_count,initial_message,response_pattern,rating_tendency,arrival_offset,priority,client_type,expected_wait_tolerance,chat_complexity,technical_level,satisfaction_threshold,retry_attempts,preferred_response_time,session_goal
911,Leo_Clark_0911,Leo,Clark,leo.clark911@yahoo.com,Server_C,1100,15,The system is running slowly,quick,neutral,50325,medium,new,232,complex,intermediate,3,3,53,information
912,Quinn_Nguyen_0912,Quinn,Nguyen,quinn.nguyen912@company.com,Server_B,1269,44,I want to cancel my subscription,quick,negative,45469,low,premium,333,simple,beginner,3,1,17,information
913,Sage_Mitchell_0913,Sage,Mitchell,sage.mitchell913@demo.io,Server_C,514,9,My account is not working properly,random,negative,77349,low,premium,337,simple,advanced,4,3,59,purchase
914,Mia_Allen_0914,Mia,Allen,mia.allen914@company.com,Server_C,628,46,The system is running slowly,quick,positive,68676,high,returning,115,complex,intermediate,3,2,16,information
915,Wendy_Mitchell_0915,Wendy,Mitchell,wendy.mitchell915@gmail.com,Server_A,1666,19,"Hello, I need help with my account",slow,negative,29727,high,new,109,medium,advanced,5,3,8,information
916,Unique_Miller_0916,Unique,Miller,unique.miller916@gmail.com,Any,1474,21,Can you help me reset my password?,medium,positive,67873,low,returning,65,simple,advanced,3,2,37,information
917,Bob_Ramirez_0917,Bob,Ramirez,bob.ramirez917@hotmail.com,Server_C,715,23,Can you check my account status?,random,positive,54133,low,premium,78,complex,advanced,4,2,16,purchase
918,Grace_Lee_0918,Grace,Lee,grace.lee918@yahoo.com,Server_B,1470,25,There's an error in my order,random,neutral,62695,high,returning,554,complex,intermediate,4,1,32,technical
919,Drew_King_0919,Drew,King,drew.king919@outlook.com,Any,1553,12,My account is not working properly,slow,random,16262,medium,new,188,simple,advanced,4,3,11,purchase
920,Peter_Hill_0920,Peter,Hill,peter.hill920@outlook.com,Server_A,1747,26,I have a question about your service,slow,random,33239,low,new,507,complex,intermediate,2,2,21,technical
921,Diana_Davis_0921,Diana,Davis,diana.davis921@yahoo.com,Server_C,399,14,I need help with configuration,slow,random,77244,low,returning,237,complex,advanced,2,1,18,information
922,Uma_Perez_0922,Uma,Perez,uma.perez922@gmail.com,Server_B,1219,10,Can you check my account status?,medium,neutral,35610,medium,new,526,simple,beginner,4,3,16,information
923,Sam_Martin_0923,Sam,Martin,sam.martin923@hotmail.com,Any,346,40,I have a question about your service,quick,random,72374,medium,premium,418,complex,intermediate,2,1,53,support
924,Gray_Sanchez_0924,Gray,Sanchez,gray.sanchez924@demo.io,Server_C,1120,27,"Hello, I need help with my account",quick,neutral,52960,low,returning,404,medium,beginner,5,3,52,information
925,Ivy_Hall_0925,Ivy,Hall,ivy.hall925@sample.co,Server_A,1206,13,I need assistance with billing,random,positive,81796,medium,premium,527,simple,beginner,4,3,29,support
926,Yara_Lopez_0926,Yara,Lopez,yara.lopez926@hotmail.com,Server_A,259,31,There's a bug in the application,quick,negative,63055,medium,new,526,complex,beginner,3,2,9,technical
927,Taylor_Anderson_0927,Taylor,Anderson,taylor.anderson927@sample.co,Server_A,1442,32,There's an error in my order,medium,random,17545,medium,new,460,medium,intermediate,2,2,48,support
928,Leo_Wright_0928,Leo,Wright,leo.wright928@company.com,Any,1670,30,Could you explain how this feature works?,random,neutral,40715,medium,premium,421,simple,advanced,4,3,8,complaint
929,Wendy_Green_0929,Wendy,Green,wendy.green929@example.org,Server_B,1347,15,I need help with configuration,quick,random,17193,high,premium,569,complex,advanced,4,2,19,information
930,Diana_Mitchell_0930,Diana,Mitchell,diana.mitchell930@sample.co,Server_B,109,44,"Hello, I need help with my account",medium,negative,81990,medium,returning,433,medium,intermediate,5,3,6,support
931,Victor_Jackson_0931,Victor,Jackson,victor.jackson931@example.org,Server_C,545,18,Can you help me with a technical issue?,medium,random,15864,high,returning,254,medium,beginner,5,2,6,support
932,Taylor_Martinez_0932,Taylor,Martinez,taylor.martinez932@example.org,Server_B,581,26,I need help with configuration,random,neutral,31903,low,new,269,simple,beginner,4,3,13,purchase
933,Alex_Anderson_0933,Alex,Anderson,alex.anderson933@yahoo.com,Any,1096,49,There's a bug in the application,random,random,64577,high,premium,491,medium,intermediate,2,2,45,technical
934,Nico_Moore_0934,Nico,Moore,nico.moore934@example.org,Server_B,1699,44,I need assistance with billing,quick,negative,62159,medium,new,271,medium,advanced,5,2,33,information
935,Phoenix_Williams_0935,Phoenix,Williams,phoenix.williams935@outlook.com,Server_C,1021,36,I have a complaint about the service,slow,random,11859,low,returning,294,medium,intermediate,3,2,5,technical
936,Bob_Hall_0936,Bob,Hall,bob.hall936@test.net,Server_B,1032,32,"Hello, I need help with my account",random,positive,21442,high,new,180,simple,beginner,3,2,42,support
937,Henry_Perez_0937,Henry,Perez,henry.perez937@outlook.com,Server_A,734,24,My account is not working properly,quick,random,5618,medium,premium,353,complex,advanced,2,1,38,technical
938,Wendy_Torres_0938,Wendy,Torres,wendy.torres938@example.org,Any,1523,33,I'm experiencing problems with login,quick,neutral,79139,high,new,484,simple,advanced,5,3,17,support
939,Grace_Taylor_0939,Grace,Taylor,grace.taylor939@test.net,Any,534,48,I need help with integration,quick,neutral,42744,medium,new,314,medium,advanced,3,1,56,complaint
940,Wendy_Anderson_0940,Wendy,Anderson,wendy.anderson940@example.org,Server_B,892,41,There's an error in my order,random,random,84786,medium,new,66,simple,intermediate,3,3,49,information
941,Wendy_Wilson_0941,Wendy,Wilson,wendy.wilson941@outlook.com,Server_C,595,16,"Hello, I need help with my account",slow,random,35050,medium,returning,557,simple,intermediate,5,1,57,technical
942,Phoenix_Lee_0942,Phoenix,Lee,phoenix.lee942@test.net,Server_C,1356,49,Can you check my account status?,random,negative,65914,low,returning,252,simple,advanced,2,3,11,complaint
943,Harper_Ramirez_0943,Harper,Ramirez,harper.ramirez943@yahoo.com,Server_B,621,16,I want to cancel my subscription,quick,neutral,71400,medium,returning,416,simple,advanced,5,3,57,technical
944,Ellis_Nguyen_0944,Ellis,Nguyen,ellis.nguyen944@hotmail.com,Server_A,376,48,I have a question about your service,random,random,43417,high,premium,42,medium,beginner,4,1,16,purchase
945,Indigo_Thomas_0945,Indigo,Thomas,indigo.thomas945@company.com,Server_A,353,14,"Hello, I need help with my account",medium,neutral,1043,medium,new,204,medium,intermediate,3,3,13,information
946,Ellis_Smith_0946,Ellis,Smith,ellis.smith946@yahoo.com,Server_B,753,30,I have a complaint about the service,random,neutral,5060,medium,premium,394,medium,beginner,5,1,48,purchase
947,Morgan_Lewis_0947,Morgan,Lewis,morgan.lewis947@gmail.com,Any,1183,41,I need training on how to use this,medium,random,73041,low,returning,421,medium,advanced,2,2,46,support
948,Phoenix_Brown_0948,Phoenix,Brown,phoenix.brown948@test.net,Server_B,1179,5,I'm having trouble accessing my data,random,random,84648,medium,new,356,complex,intermediate,4,2,44,information
949,Zoe_Young_0949,Zoe,Young,zoe.young949@gmail.com,Server_C,621,10,I need assistance with billing,slow,positive,84706,low,new,126,complex,intermediate,5,3,58,technical
950,Harper_Smith_0950,Harper,Smith,harper.smith950@company.com,Server_B,1693,8,I want to cancel my subscription,slow,positive,46790,high,returning,302,simple,beginner,2,3,55,purchase
951,Henry_Scott_0951,Henry,Scott,henry.scott951@example.org,Server_A,1091,27,I need help with integration,quick,neutral,66874,low,premium,342,medium,intermediate,3,1,8,purchase
952,Ruby_Campbell_0952,Ruby,Campbell,ruby.campbell952@example.org,Server_C,588,35,I need training on how to use this,random,positive,19007,high,premium,144,medium,intermediate,3,1,47,information
953,Leo_Wright_0953,Leo,Wright,leo.wright953@hotmail.com,Server_C,738,42,I want to cancel my subscription,medium,neutral,10384,high,premium,558,medium,beginner,5,3,50,complaint
954,Olivia_Anderson_0954,Olivia,Anderson,olivia.anderson954@example.org,Any,976,24,I have a complaint about the service,slow,neutral,55278,low,returning,302,medium,beginner,2,1,20,information
955,Gray_Garcia_0955,Gray,Garcia,gray.garcia955@hotmail.com,Server_C,1134,6,I want to cancel my subscription,slow,neutral,34491,medium,returning,568,simple,beginner,3,3,21,information
956,Ellis_Perez_0956,Ellis,Perez,ellis.perez956@sample.co,Any,1764,19,I want to cancel my subscription,slow,negative,76078,medium,premium,85,complex,advanced,5,3,50,purchase
957,Eve_Martinez_0957,Eve,Martinez,eve.martinez957@example.org,Server_C,563,18,I'm having trouble accessing my data,quick,random,5603,high,premium,51,simple,advanced,5,2,25,purchase
958,Nico_Thompson_0958,Nico,Thompson,nico.thompson958@yahoo.com,Server_A,157,40,Could you explain how this feature works?,slow,negative,67953,low,new,300,simple,advanced,4,3,10,technical
959,Grace_Thomas_0959,Grace,Thomas,grace.thomas959@demo.io,Server_A,853,7,I need help with integration,medium,negative,30012,low,premium,111,simple,beginner,4,2,45,complaint
960,Lane_Green_0960,Lane,Green,lane.green960@example.org,Server_B,1543,17,I need help with configuration,medium,random,65823,low,returning,260,complex,intermediate,2,2,43,complaint
961,Quinn_Jackson_0961,Quinn,Jackson,quinn.jackson961@client.biz,Any,1671,38,There's an error in my order,quick,positive,46029,high,premium,395,medium,advanced,4,1,47,information
962,Tina_Nelson_0962,Tina,Nelson,tina.nelson962@yahoo.com,Server_B,256,34,I want to cancel my subscription,random,positive,32958,high,premium,377,complex,advanced,3,1,8,technical
963,Jack_Lewis_0963,Jack,Lewis,jack.lewis963@outlook.com,Server_B,577,33,I need assistance with billing,quick,neutral,7663,low,new,158,complex,advanced,4,3,7,purchase
964,Alex_Lewis_0964,Alex,Lewis,alex.lewis964@hotmail.com,Server_A,1204,18,My account is not working properly,random,positive,86321,medium,returning,102,medium,intermediate,2,3,11,purchase
965,Gray_Ramirez_0965,Gray,Ramirez,gray.ramirez965@company.com,Server_C,1702,33,"Hello, I need help with my account",random,neutral,68982,medium,returning,443,medium,advanced,5,1,15,technical
966,Ivy_White_0966,Ivy,White,ivy.white966@test.net,Server_B,79,41,The system is running slowly,medium,negative,75825,low,new,504,simple,advanced,5,2,59,information
967,Kendall_Sanchez_0967,Kendall,Sanchez,kendall.sanchez967@example.org,Server_A,761,49,I want to cancel my subscription,slow,negative,27841,low,premium,155,simple,intermediate,5,3,32,technical
968,Eve_Mitchell_0968,Eve,Mitchell,eve.mitchell968@sample.co,Server_C,1466,25,I'm experiencing problems with login,quick,random,16809,high,premium,273,simple,intermediate,5,3,48,technical
969,Sage_Rivera_0969,Sage,Rivera,sage.rivera969@hotmail.com,Server_C,1462,14,Can you help me reset my password?,random,random,42645,medium,premium,519,medium,intermediate,3,3,28,support
970,Casey_Hill_0970,Casey,Hill,casey.hill970@gmail.com,Server_B,686,47,I want to upgrade my plan,slow,random,62913,low,returning,356,complex,advanced,3,2,28,information
971,Unique_Rivera_0971,Unique,Rivera,unique.rivera971@sample.co,Server_C,1089,35,"Hello, I need help with my account",quick,neutral,62216,low,new,460,medium,intermediate,4,1,50,support
972,Alex_Williams_0972,Alex,Williams,alex.williams972@yahoo.com,Server_C,587,8,Could you explain how this feature works?,random,negative,34643,low,returning,351,complex,advanced,5,2,38,technical
973,Grace_Rivera_0973,Grace,Rivera,grace.rivera973@demo.io,Server_C,1503,45,Can you provide more information?,slow,negative,12528,low,returning,70,complex,beginner,2,2,37,information
974,Gray_Perez_0974,Gray,Perez,gray.perez974@outlook.com,Server_B,392,39,The system is running slowly,medium,neutral,50172,high,new,171,simple,beginner,2,1,32,support
975,Xavier_Adams_0975,Xavier,Adams,xavier.adams975@outlook.com,Any,1339,18,I have a complaint about the service,medium,positive,37222,low,returning,332,complex,advanced,3,3,28,information
976,Drew_King_0976,Drew,King,drew.king976@demo.io,Server_B,161,30,I want to cancel my subscription,random,neutral,71999,low,premium,181,medium,intermediate,4,3,56,technical
977,Quinn_Garcia_0977,Quinn,Garcia,quinn.garcia977@client.biz,Server_C,924,19,Can you help me reset my password?,quick,neutral,73234,medium,premium,111,simple,intermediate,4,2,43,information
978,Tina_Robinson_0978,Tina,Robinson,tina.robinson978@client.biz,Server_B,847,45,I have a complaint about the service,quick,negative,80503,low,new,219,simple,beginner,2,1,18,purchase
979,Oakley_Mitchell_0979,Oakley,Mitchell,oakley.mitchell979@demo.io,Any,356,15,I have a question about your service,quick,negative,28297,medium,new,293,complex,advanced,4,3,25,support
980,Lane_Sanchez_0980,Lane,Sanchez,lane.sanchez980@outlook.com,Server_C,426,26,The system is running slowly,random,negative,63690,high,returning,521,medium,advanced,3,3,50,purchase
981,Morgan_Thompson_0981,Morgan,Thompson,morgan.thompson981@demo.io,Server_B,1505,5,I want to cancel my subscription,slow,random,70129,low,new,331,medium,intermediate,4,2,48,complaint
982,Indigo_Davis_0982,Indigo,Davis,indigo.davis982@demo.io,Any,805,17,Can you check my account status?,random,positive,49747,medium,returning,521,medium,advanced,3,3,53,purchase
983,Bob_Scott_0983,Bob,Scott,bob.scott983@hotmail.com,Server_B,1293,40,There's an error in my order,random,random,53696,high,returning,445,medium,intermediate,5,2,51,information
984,Blake_Smith_0984,Blake,Smith,blake.smith984@client.biz,Server_C,790,18,I have a question about your service,random,positive,2960,high,new,317,simple,intermediate,5,3,17,complaint
985,Oakley_Anderson_0985,Oakley,Anderson,oakley.anderson985@gmail.com,Server_A,227,45,Can you help me with a technical issue?,medium,positive,31224,medium,returning,301,simple,beginner,4,3,19,complaint
986,Quinn_Lee_0986,Quinn,Lee,quinn.lee986@sample.co,Server_C,1188,12,I have a question about your service,slow,negative,27874,low,new,218,medium,intermediate,5,3,28,purchase
987,Jack_Sanchez_0987,Jack,Sanchez,jack.sanchez987@hotmail.com,Server_A,1251,45,Can you help me reset my password?,slow,positive,4089,low,premium,529,simple,advanced,5,3,7,information
988,Jack_Moore_0988,Jack,Moore,jack.moore988@company.com,Server_C,1418,20,I need assistance with billing,random,neutral,39967,high,premium,238,simple,beginner,3,2,24,complaint
989,Morgan_Nelson_0989,Morgan,Nelson,morgan.nelson989@example.org,Server_C,1017,9,There's an error in my order,medium,positive,49026,high,new,449,complex,advanced,2,2,33,information
990,Unique_King_0990,Unique,King,unique.king990@outlook.com,Any,1486,18,I have a question about your service,random,neutral,80734,high,new,68,medium,intermediate,4,2,32,complaint
991,Grace_Smith_0991,Grace,Smith,grace.smith991@test.net,Server_C,1648,26,Can you help me reset my password?,quick,neutral,28965,high,new,390,complex,intermediate,3,1,49,complaint
992,Gray_Adams_0992,Gray,Adams,gray.adams992@yahoo.com,Server_A,100,17,Could you explain how this feature works?,slow,positive,8958,high,premium,471,simple,intermediate,2,1,37,technical
993,Ruby_Williams_0993,Ruby,Williams,ruby.williams993@client.biz,Any,994,9,There's an error in my order,slow,negative,77655,low,premium,507,medium,intermediate,3,3,59,information
994,Tina_Wilson_0994,Tina,Wilson,tina.wilson994@client.biz,Server_A,961,48,Can you check my account status?,random,random,8984,medium,new,471,simple,intermediate,2,3,40,technical
995,Drew_Clark_0995,Drew,Clark,drew.clark995@test.net,Any,1186,18,Can you provide more information?,slow,neutral,42348,medium,new,457,complex,beginner,2,1,37,technical
996,Victor_Scott_0996,Victor,Scott,victor.scott996@hotmail.com,Any,1697,7,I have a complaint about the service,random,negative,56756,high,premium,232,medium,beginner,3,3,9,information
997,Phoenix_Perez_0997,Phoenix,Perez,phoenix.perez997@gmail.com,Server_A,214,6,There's an error in my order,medium,neutral,69764,high,new,431,complex,advanced,2,1,32,information
998,Alice_Walker_0998,Alice,Walker,alice.walker998@demo.io,Any,335,50,Could you explain how this feature works?,random,random,77557,high,new,392,complex,advanced,4,1,47,purchase
